1453              
366	-0.620071	-0.261808	-1.022245	4.417865	0.341176
367	-0.613243	-0.270968	-0.883072	1.742602	0.613072
368	-0.581408	-0.269433	-0.906388	2.478913	0.627451
369	-0.550819	-0.268348	-0.922881	1.374447	0.640523
370	-0.520474	-0.267271	-0.939242	1.030835	0.666667
371	-0.489981	-0.265990	-0.958703	1.718058	0.734641
372	-0.461246	-0.265566	-0.965148	3.362486	0.783007
373	-0.434330	-0.266202	-0.955472	4.147884	0.682353
374	-0.407612	-0.267056	-0.942499	3.190680	0.564706
375	-0.380722	-0.267916	-0.929442	2.969787	0.538562
376	-0.354517	-0.269433	-0.906388	2.994330	0.511111
377	-0.327747	-0.270747	-0.886419	2.896156	0.482353
378	-0.301206	-0.272520	-0.859489	2.945243	0.461438
379	-0.274090	-0.274090	-0.835634	4.761476	0.452288
380	-0.247068	-0.276135	-0.804557	2.429826	0.433987
381	-0.219824	-0.278444	-0.769478	4.344233	0.411765
382	-0.192121	-0.280792	-0.733808	0.932660	0.390850
383	-0.164086	-0.283421	-0.693869	5.473243	0.627451
384	-0.133570	-0.281981	-0.715746	5.350525	0.627451
385	-0.103363	-0.280555	-0.737402	1.006291	0.628758
386	-0.073521	-0.279379	-0.755282	2.675262	0.630065
387	-0.043928	-0.278212	-0.773012	1.521709	0.632680
388	-0.014606	-0.277516	-0.783580	2.405282	0.632680
389	0.014546	-0.276365	-0.801075	5.497787	0.633987
390	0.043456	-0.275223	-0.818426	3.681554	0.636601
391	0.072129	-0.274090	-0.835634	0.441786	0.636601
392	0.100567	-0.272967	-0.852702	1.276272	0.639216
393	0.128562	-0.271409	-0.876362	4.687845	0.640523
394	0.156494	-0.270308	-0.893097	1.398990	0.640523
395	0.184349	-0.269433	-0.906388	4.074253	0.641830
396	0.212024	-0.268564	-0.919593	1.546253	0.644444
397	0.239329	-0.267485	-0.935981	3.362486	0.644444
398	0.266415	-0.266415	-0.952237	2.307107	0.645752
399	0.293286	-0.265354	-0.968363	5.915030	0.648366
400	0.319943	-0.264301	-0.984362	2.675262	0.648366
401	0.346390	-0.263256	-1.000234	0.343612	0.649673
402	0.372335	-0.262014	-1.019116	5.571418	0.649673
403	0.398348	-0.260987	-1.034715	2.650719	0.650980
404	0.424490	-0.260171	-1.047106	0.981748	0.652288
405	0.450118	-0.259159	-1.062487	3.951534	0.653595
406	0.475548	-0.258154	-1.077749	0.736311	0.654902
407	0.500781	-0.257158	-1.092893	0.785398	0.656209
408	0.525820	-0.256169	-1.107920	0.711767	0.657516
409	0.551089	-0.255383	-1.119859	4.982369	0.657516
410	0.575764	-0.254407	-1.134680	4.761476	0.660131
411	0.599795	-0.253247	-1.152316	0.073631	0.661438
412	0.624552	-0.252479	-1.163985	1.546253	0.661438
413	0.648670	-0.251525	-1.178471	1.595340	0.661438
414	0.672606	-0.250579	-1.192849	0.171806	0.665359
415	0.696363	-0.249640	-1.207118	3.239767	0.665359
416	0.720481	-0.248893	-1.218457	0.368155	0.627451
417	0.743900	-0.247967	-1.232536	0.490874	0.627451
418	0.767146	-0.247047	-1.246510	0.122718	0.627451
419	0.790220	-0.246134	-1.260381	2.478913	0.626144
420	0.813124	-0.245228	-1.274150	0.662680	0.624837
421	0.835247	-0.244149	-1.290540	0.981748	0.627451
422	0.857802	-0.243257	-1.304088	2.380738	0.632680
423	0.880193	-0.242372	-1.317537	4.933282	0.636601
424	0.902422	-0.241493	-1.330889	4.835107	0.639216
425	0.925159	-0.240795	-1.341501	5.669593	0.643137
426	0.947082	-0.239927	-1.354680	1.079922	0.645752
427	0.968847	-0.239066	-1.367764	3.485204	0.649673
428	0.991166	-0.238382	-1.378165	1.718058	0.653595
429	1.012635	-0.237532	-1.391081	1.325359	0.657516
430	1.033950	-0.236687	-1.403906	0.196350	0.677124
431	1.055863	-0.236016	-1.414101	5.399612	0.673203
432	1.085322	-0.237024	-1.398787	5.964117	0.545098
433	1.133672	-0.242020	-1.322889	4.123340	0.407843
434	-1.686033	-0.314973	0.348524	3.460661	0.108497
435	-1.636865	-0.312660	0.309238	6.234098	0.137255
436	-1.588414	-0.310380	0.270525	4.663301	0.179085
437	-1.540665	-0.308133	0.232372	5.939573	0.291503
438	-1.493602	-0.305918	0.194768	5.767768	0.372549
439	-1.447211	-0.303736	0.157700	2.773437	0.422222
440	-1.400060	-0.301279	0.115980	6.258641	0.477124
441	-1.355024	-0.299161	0.080024	3.926991	0.530719
442	-1.310618	-0.297073	0.044570	5.105088	0.584314
443	-1.268082	-0.295307	0.014573	1.448078	0.600000
444	-1.227259	-0.293851	-0.010154	2.871612	0.603922
445	-1.186836	-0.292409	-0.034638	0.147262	0.606536
446	-1.145689	-0.290697	-0.063703	3.436117	0.610458
447	-1.106094	-0.289286	-0.087666	3.092505	0.611765
448	-1.066881	-0.287889	-0.111397	3.313398	0.614379
449	-1.027058	-0.286229	-0.139573	2.945243	0.615686
450	-0.987691	-0.284589	-0.167427	2.822525	0.618301
451	-0.949675	-0.283236	-0.190395	1.889864	0.620915
452	-0.912018	-0.281897	-0.213147	5.105088	0.623529
453	-0.874716	-0.280569	-0.235684	4.663301	0.624837
454	-0.836979	-0.278993	-0.262449	3.190680	0.624837
455	-0.799664	-0.277434	-0.288916	4.663301	0.627451
456	-0.643582	-0.232785	-1.047106	5.375069	0.735948
457	-0.621047	-0.234618	-1.015981	4.761476	0.128105
458	-0.612744	-0.242248	-0.886419	1.718058	0.606536
459	-0.580938	-0.240877	-0.909698	1.595340	0.645752
460	-0.549932	-0.239714	-0.929442	1.055379	0.679739
461	-0.520057	-0.238945	-0.942499	3.436117	0.682353
462	-0.491946	-0.238945	-0.942499	6.135923	0.647059
463	-0.463835	-0.238945	-0.942499	1.178097	0.583007
464	-0.436774	-0.239521	-0.932714	3.117049	0.549020
465	-0.410244	-0.240488	-0.916300	2.748894	0.533333
466	-0.383189	-0.241267	-0.903074	5.890486	0.516340
467	-0.356536	-0.242445	-0.883072	4.098797	0.491503
468	-0.329892	-0.243834	-0.859489	2.061670	0.475817
469	-0.302692	-0.245037	-0.839059	3.288855	0.467974
